"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","Consensus.Initial","sc3.33","Monocle.33","Seurat.33","Consensus.33","sc3.66","Monocle.66","Seurat.66","Consensus.66","sc3.90","Monocle.90","Seurat.90","Consensus.90","sc3.Final","Monocle.Final","Seurat.Final","Consensus.Final"
"2903","SM-GE641_S053_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"2904","SM-GE641_S054_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"2905","SM-GE641_S055_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"2906","SM-GE641_S056_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"2907","SM-GE641_S057_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"2908","SM-GE641_S058_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"2909","SM-GE641_S059_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2910","SM-GE641_S061_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"2911","SM-GE641_S062_E1-50",6,13,2,1,6,13,2,2,6,13,2,2,6,13,2,2,6,2,2,2
"2912","SM-GE641_S063_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2913","SM-GE641_S064_E1-50",9,13,3,13,9,13,3,12,9,13,3,12,8,13,3,3,8,2,3,3
"2914","SM-GE641_S065_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2915","SM-GE641_S066_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"2916","SM-GE641_S067_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2917","SM-GE641_S068_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2918","SM-GE641_S069_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2919","SM-GE641_S070_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2920","SM-GE641_S071_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2921","SM-GE641_S072_E1-50",11,20,5,-1,11,20,5,-1,11,20,5,-1,10,4,5,4,10,4,5,4
"2922","SM-GE641_S081_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"2923","SM-GE641_S082_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"2924","SM-GE641_S083_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"2925","SM-GE641_S084_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"2926","SM-GE641_S085_E1-50",4,11,1,-1,4,1,1,-1,4,1,1,1,1,1,1,1,1,1,1,1
"2927","SM-GE641_S086_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"2928","SM-GE641_S087_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"2929","SM-GE641_S088_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2930","SM-GE641_S089_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2931","SM-GE641_S090_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2932","SM-GE641_S091_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2933","SM-GE641_S092_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"2934","SM-GE641_S093_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2935","SM-GE641_S094_E1-50",22,3,11,12,22,3,11,11,22,3,11,11,22,3,11,11,22,3,11,11
"2936","SM-GE641_S095_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"2937","SM-GE641_S096_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2938","SM-GE641_S097_E1-50",15,13,3,13,15,13,3,12,15,13,3,12,15,13,3,-1,8,2,3,3
"2939","SM-GE641_S098_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"2940","SM-GE641_S099_E1-50",16,20,7,-1,16,20,7,-1,16,20,7,-1,16,4,7,-1,16,4,7,6
"2941","SM-GE641_S100_E1-50",10,4,5,6,10,4,5,5,10,4,5,5,10,4,5,4,10,4,5,4
"2942","SM-GE641_S101_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"2943","SM-GE641_S102_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"2944","SM-GE641_S103_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"2945","SM-GE641_S104_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"2946","SM-GE641_S105_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"2947","SM-GE641_S106_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2948","SM-GE641_S107_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2949","SM-GE641_S108_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2950","SM-GE641_S109_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2951","SM-GE641_S110_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"2952","SM-GE641_S111_E1-50",27,1,4,8,27,1,4,7,27,1,4,7,27,1,4,7,26,1,4,5
"2953","SM-GE641_S112_E1-50",1,7,1,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2954","SM-GE641_S113_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"2955","SM-GE641_S114_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2956","SM-GE641_S115_E1-50",25,15,14,16,25,15,14,15,25,15,14,15,25,15,14,14,25,15,14,15
"2957","SM-GE641_S116_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2958","SM-GE641_S117_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2959","SM-GE641_S118_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2960","SM-GE641_S119_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"2961","SM-GE641_S120_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2962","SM-GE641_S121_E1-50",19,3,11,-1,19,3,11,-1,19,3,11,-1,19,3,11,-1,19,3,11,-1
"2963","SM-GE641_S122_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"2964","SM-GE641_S123_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"2965","SM-GE641_S124_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2966","SM-GE641_S125_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2967","SM-GE641_S126_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2968","SM-GE641_S127_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2969","SM-GE641_S128_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"2970","SM-GE641_S129_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2971","SM-GE641_S131_E1-50",28,12,6,4,28,9,6,3,28,9,6,3,28,9,6,5,28,9,6,7
"2972","SM-GE641_S132_E1-50",9,13,3,13,9,13,3,12,9,13,3,12,8,13,3,3,8,2,3,3
"2973","SM-GE641_S133_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"2974","SM-GE641_S134_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"2975","SM-GE641_S135_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"2976","SM-GE641_S136_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"2977","SM-GE641_S137_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2978","SM-GE641_S138_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"2979","SM-GE641_S139_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"2980","SM-GE641_S140_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"2981","SM-GE641_S141_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"2982","SM-GE641_S142_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2983","SM-GE641_S143_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"2984","SM-GE641_S144_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2985","SM-GE641_S145_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2986","SM-GE641_S146_E1-50",27,23,8,15,27,23,8,14,27,23,8,14,27,23,8,13,26,23,8,14
"2987","SM-GE641_S147_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"2988","SM-GE641_S148_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"2989","SM-GE641_S149_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"2990","SM-GE641_S150_E1-50",8,23,8,15,8,23,8,14,8,23,8,14,8,23,8,13,8,23,8,14
"2991","SM-GE641_S151_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2992","SM-GE641_S152_E1-50",9,13,3,13,9,13,3,12,9,13,3,12,8,13,3,3,8,2,3,3
"2993","SM-GE641_S153_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"2994","SM-GE641_S154_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2995","SM-GE641_S155_E1-50",10,4,5,6,10,4,5,5,10,4,5,5,10,4,5,4,10,4,5,4
"2996","SM-GE641_S156_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2997","SM-GE641_S157_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"2998","SM-GE641_S158_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"2999","SM-GE641_S159_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3000","SM-GE641_S160_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3001","SM-GE641_S161_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"3002","SM-GE641_S162_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3003","SM-GE641_S163_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"3004","SM-GE641_S164_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"3005","SM-GE641_S165_E1-50",1,7,1,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3006","SM-GE641_S166_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3007","SM-GE641_S167_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3008","SM-GE641_S168_E1-50",10,4,5,6,10,4,5,5,10,4,5,5,10,4,5,4,10,4,5,4
"3009","SM-GE641_S169_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3010","SM-GE641_S170_E1-50",21,5,15,-1,21,5,15,-1,21,5,15,-1,21,5,15,-1,21,5,15,-1
"3011","SM-GE641_S171_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3012","SM-GE641_S172_E1-50",23,5,8,-1,23,5,8,-1,23,5,8,-1,23,5,8,-1,23,5,8,13
"3013","SM-GE641_S173_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3014","SM-GE641_S174_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3015","SM-GE641_S175_E1-50",23,5,17,-1,23,5,17,-1,23,5,17,-1,23,5,17,-1,23,5,16,13
"3016","SM-GE641_S176_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3017","SM-GE641_S185_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3018","SM-GE641_S187_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3019","SM-GE641_S188_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3020","SM-GE641_S189_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3021","SM-GE641_S190_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3022","SM-GE641_S191_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3023","SM-GE642_S001_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3024","SM-GE642_S002_E1-50",5,11,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3025","SM-GE642_S003_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"3026","SM-GE642_S004_E1-50",9,2,4,-1,9,2,4,-1,9,2,4,-1,8,2,4,-1,8,2,4,-1
"3027","SM-GE642_S005_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"3028","SM-GE642_S006_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3029","SM-GE642_S007_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3030","SM-GE642_S008_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"3031","SM-GE642_S009_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3032","SM-GE642_S010_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3033","SM-GE642_S011_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3034","SM-GE642_S012_E1-50",26,13,4,-1,26,13,4,-1,26,13,4,-1,26,13,4,-1,26,2,4,5
"3035","SM-GE642_S013_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3036","SM-GE642_S015_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3037","SM-GE642_S016_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3038","SM-GE642_S017_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3039","SM-GE642_S018_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3040","SM-GE642_S019_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3041","SM-GE642_S020_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3042","SM-GE642_S021_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"3043","SM-GE642_S022_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"3044","SM-GE642_S023_E1-50",1,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"3045","SM-GE642_S024_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3046","SM-GE642_S025_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"3047","SM-GE642_S026_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3048","SM-GE642_S027_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3049","SM-GE642_S028_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3050","SM-GE642_S029_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"3051","SM-GE642_S030_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3052","SM-GE642_S031_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3053","SM-GE642_S032_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3054","SM-GE642_S033_E1-50",3,23,8,15,3,23,8,14,3,23,8,14,3,23,8,13,3,23,8,14
"3055","SM-GE642_S034_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3056","SM-GE642_S035_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3057","SM-GE642_S036_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3058","SM-GE642_S037_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"3059","SM-GE642_S038_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"3060","SM-GE642_S039_E1-50",9,13,3,13,9,13,3,12,9,13,3,12,8,13,3,3,8,2,3,3
"3061","SM-GE642_S040_E1-50",30,9,6,-1,30,9,6,-1,30,9,6,-1,30,9,6,-1,30,9,6,-1
"3062","SM-GE642_S041_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3063","SM-GE642_S042_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3064","SM-GE642_S043_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3065","SM-GE642_S044_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3066","SM-GE642_S045_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3067","SM-GE642_S046_E1-50",23,8,17,18,23,8,17,17,23,8,17,16,23,8,17,16,23,5,16,13
"3068","SM-GE642_S047_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3069","SM-GE642_S048_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3070","SM-GE642_S049_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"3071","SM-GE642_S050_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3072","SM-GE642_S051_E1-50",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3073","SM-GE642_S052_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3074","SM-GE642_S053_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3075","SM-GE642_S054_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3076","SM-GE642_S055_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3077","SM-GE642_S056_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"3078","SM-GE642_S057_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3079","SM-GE642_S058_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3080","SM-GE642_S059_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3081","SM-GE642_S060_E1-50",1,15,1,2,1,15,1,1,1,15,1,17,1,15,1,1,1,15,1,1
"3082","SM-GE642_S061_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"3083","SM-GE642_S062_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"3084","SM-GE642_S063_E1-50",25,21,14,16,25,21,14,15,25,21,14,15,25,21,14,14,25,21,14,15
"3085","SM-GE642_S065_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3086","SM-GE642_S066_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"3087","SM-GE642_S067_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"3088","SM-GE642_S068_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3089","SM-GE642_S069_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3090","SM-GE642_S070_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"3091","SM-GE642_S071_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3092","SM-GE642_S072_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3093","SM-GE642_S073_E1-50",26,10,4,-1,26,10,4,-1,26,10,4,-1,26,10,4,-1,26,10,4,5
"3094","SM-GE642_S074_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3095","SM-GE642_S075_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"3096","SM-GE642_S076_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3097","SM-GE642_S077_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3098","SM-GE642_S078_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"3099","SM-GE642_S079_E1-50",4,7,1,-1,4,7,1,-1,4,1,1,1,1,1,1,1,1,1,1,1
"3100","SM-GE642_S080_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3101","SM-GE642_S084_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3102","SM-GE642_S085_E1-50",21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1,21,6,15,-1
"3103","SM-GE642_S086_E1-50",23,5,17,-1,23,5,17,-1,23,5,17,-1,23,5,17,-1,23,5,16,13
"3104","SM-GE642_S087_E1-50",23,5,17,-1,23,5,17,-1,23,5,17,-1,23,5,17,-1,23,5,16,13
"3105","SM-GE642_S088_E1-50",23,8,16,18,23,8,16,17,23,8,16,16,23,8,16,16,23,5,16,13
"3106","SM-GE642_S105_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3107","SM-GE642_S106_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3108","SM-GE642_S107_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"3109","SM-GE642_S108_E1-50",8,13,4,-1,8,13,4,-1,8,13,4,-1,8,13,4,-1,8,2,4,-1
"3110","SM-GE642_S109_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3111","SM-GE642_S110_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3112","SM-GE642_S111_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"3113","SM-GE642_S112_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"3114","SM-GE642_S113_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3115","SM-GE642_S114_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3116","SM-GE642_S115_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3117","SM-GE642_S116_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3118","SM-GE642_S117_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"3119","SM-GE642_S118_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"3120","SM-GE642_S119_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3121","SM-GE642_S120_E1-50",1,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"3122","SM-GE642_S121_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"3123","SM-GE642_S122_E1-50",28,9,6,4,28,9,6,3,28,9,6,3,28,9,6,5,28,9,6,7
"3124","SM-GE642_S123_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"3125","SM-GE642_S124_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3126","SM-GE642_S125_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3127","SM-GE642_S126_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"3128","SM-GE642_S127_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3129","SM-GE642_S128_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3130","SM-GE642_S129_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"3131","SM-GE642_S130_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"3132","SM-GE642_S131_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3133","SM-GE642_S132_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"3134","SM-GE642_S133_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
