cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
3916,7,24,8,7,24,8,7,24,8,6,24,8,6,24,8
3917,25,24,8,25,24,8,25,24,8,25,24,8,25,24,8
3918,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
3919,24,24,25,24,24,25,24,24,25,24,24,25,17,24,25
3920,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3921,16,19,8,16,19,8,16,19,8,16,19,8,16,19,8
3922,24,19,25,24,19,25,24,19,25,24,19,25,17,19,25
3923,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
3924,33,41,13,33,41,13,33,41,13,33,41,13,30,41,13
3925,7,22,2,7,22,2,7,20,2,6,16,2,6,16,2
3926,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3927,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3928,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3929,24,19,15,24,19,15,24,19,15,24,19,15,17,19,15
3930,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3931,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3932,7,24,8,7,24,8,7,24,8,6,24,8,6,24,8
3933,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3934,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3935,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3936,7,24,8,7,24,8,7,24,8,6,24,8,6,24,8
3937,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3938,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
3939,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3940,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3941,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3942,24,19,8,24,19,8,24,19,8,24,19,8,17,19,8
3943,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3944,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3945,24,19,8,24,19,8,24,19,8,24,19,8,17,19,8
3946,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3947,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3948,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
3949,23,24,14,23,24,14,23,24,14,23,24,2,17,24,2
3950,26,24,15,26,24,15,26,24,15,26,24,15,26,24,15
3951,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
3952,26,24,15,26,24,15,26,24,15,26,24,15,26,24,15
3953,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
3954,26,24,15,26,24,15,26,24,15,26,24,15,26,24,15
3955,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3956,7,16,8,7,16,8,7,16,8,6,16,8,6,16,8
3957,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
3958,26,19,8,26,19,8,26,19,8,26,19,8,26,19,8
3959,26,24,15,26,24,15,26,24,15,26,24,15,26,24,15
3960,20,28,5,20,28,5,20,28,5,20,28,5,19,28,5
3961,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3962,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3963,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
3964,20,28,5,20,28,5,20,28,5,20,28,5,19,28,5
3965,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3966,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3967,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
3968,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3969,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
3970,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3971,26,24,8,26,24,8,26,24,8,26,24,8,26,24,8
3972,26,24,8,26,24,8,26,24,8,26,24,8,26,24,8
3973,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
3974,26,24,8,26,24,8,26,24,8,26,24,8,26,24,8
3975,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3976,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
3977,24,19,25,24,19,25,24,19,25,24,19,25,17,19,25
3978,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3979,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
3980,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3981,26,24,8,26,24,8,26,24,8,26,24,8,26,24,8
3982,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3983,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
3984,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3985,26,19,15,26,19,15,26,19,15,26,19,15,26,19,15
3986,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
3987,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3988,20,19,8,20,19,8,20,19,8,20,19,8,19,19,8
3989,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3990,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
3991,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3992,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3993,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
3994,17,2,8,17,2,8,17,2,8,17,2,8,17,2,8
3995,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3996,7,16,14,7,16,14,7,16,14,6,16,2,6,16,2
3997,24,19,8,24,19,8,24,19,8,24,19,8,17,19,8
3998,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
3999,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
4000,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4001,7,16,8,7,16,8,7,16,8,6,16,8,6,16,8
4002,7,24,8,7,24,8,7,24,8,6,24,8,6,24,8
4003,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4004,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4005,26,19,14,26,19,14,26,19,14,26,19,2,26,19,2
4006,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
4007,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4008,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
4009,24,19,8,24,19,8,24,19,8,24,19,8,17,19,8
4010,24,19,8,24,19,8,24,19,8,24,19,8,17,19,8
4011,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
4012,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
4013,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
4014,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4015,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4016,7,24,8,7,24,8,7,24,8,6,24,8,6,24,8
4017,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
4018,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
4019,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4020,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
4021,40,1,21,40,1,21,40,1,21,40,1,21,40,1,21
4022,34,35,13,34,35,13,34,35,13,34,34,13,34,34,13
4023,39,23,22,39,23,22,39,23,22,39,23,22,39,23,22
4024,38,33,22,38,33,22,38,33,22,38,33,22,38,33,22
4025,30,41,13,30,41,13,30,41,13,30,41,13,30,41,13
4026,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
4027,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
4028,8,22,2,8,22,2,8,20,2,6,16,2,6,16,2
4029,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
4030,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
4031,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
4032,7,16,8,7,16,8,7,16,8,6,16,8,6,16,8
4033,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
4034,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
4035,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
4036,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
4037,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4038,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
4039,8,16,2,8,16,2,8,16,2,6,16,2,6,16,2
4040,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
4041,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
4042,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
4043,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4044,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
4045,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
4046,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4047,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
4048,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
4049,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4050,24,19,25,24,19,25,24,19,25,24,19,25,17,19,25
4051,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
4052,7,20,2,7,20,2,7,20,2,6,16,2,6,16,2
4053,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4054,7,22,2,7,22,2,7,20,2,6,16,2,6,16,2
4055,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4056,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
4057,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4058,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
4059,7,24,2,7,24,2,7,24,2,6,24,2,6,24,2
4060,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4061,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
4062,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
4063,7,20,14,7,20,14,7,20,14,6,16,2,6,16,2
4064,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
4065,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
4066,24,16,8,24,16,8,24,16,8,24,16,8,17,16,8
4067,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4068,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
4069,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
4070,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
4071,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
4072,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
4073,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
4074,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
4075,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
4076,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
4077,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
4078,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
4079,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4080,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4081,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
4082,38,37,24,38,37,24,38,32,9,38,32,9,38,32,9
4083,37,23,22,37,23,22,37,23,22,37,23,22,37,23,22
4084,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
4085,40,33,22,40,33,22,40,33,22,40,33,22,40,33,22
4086,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4087,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4088,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
4089,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
4090,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
4091,38,32,17,38,32,17,38,32,17,38,32,17,38,32,17
4092,34,34,13,34,34,13,34,34,13,34,34,13,34,34,13
4093,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4094,14,45,13,14,43,13,14,42,13,14,42,13,14,42,13
4095,31,40,12,31,40,12,31,40,12,31,31,12,31,31,12
4096,41,39,17,41,39,17,41,39,17,41,39,17,41,38,17
4097,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
4098,42,36,12,42,36,12,42,36,12,31,31,12,31,31,12
4099,38,32,24,38,32,24,38,32,9,38,32,9,38,32,9
4100,42,36,12,42,36,12,42,36,12,31,31,12,31,31,12
4101,38,32,22,38,32,22,38,32,22,38,32,22,38,32,22
4102,37,33,22,37,33,22,37,33,22,37,33,22,37,33,22
