"","80","100","120","cells"
"28738",78,10,27,"Evan_MC_H1_cell133867"
"28739",58,66,42,"Evan_MC_H1_cell133929"
"28740",79,84,8,"Evan_MC_H1_cell134050"
"28741",79,84,8,"Evan_MC_H1_cell134223"
"28742",78,12,31,"Evan_MC_H1_cell134876"
"28743",4,54,4,"Evan_MC_H1_cell135346"
"28744",24,14,49,"Evan_MC_H1_cell136160"
"28745",19,79,45,"Evan_MC_H1_cell136240"
"28746",54,66,95,"Evan_MC_H1_cell136398"
"28747",18,2,42,"Evan_MC_H1_cell136945"
"28748",20,20,40,"Evan_MC_H1_cell137381"
"28749",73,95,21,"Evan_MC_H1_cell138289"
"28750",79,84,8,"Evan_MC_H1_cell138575"
"28751",19,2,47,"Evan_MC_H1_cell138627"
"28752",12,35,66,"Evan_MC_H1_cell138830"
"28753",73,95,21,"Evan_MC_H1_cell138958"
"28754",52,44,105,"Evan_MC_H1_cell139095"
"28755",73,95,21,"Evan_MC_H1_cell139277"
"28756",24,14,51,"Evan_MC_H1_cell139901"
"28757",6,10,30,"Evan_MC_H1_cell140025"
"28758",49,40,92,"Evan_MC_H1_cell140512"
"28759",68,82,119,"Evan_MC_H1_cell140804"
"28760",44,60,109,"Evan_MC_H1_cell140969"
"28761",63,56,112,"Evan_MC_H1_cell141013"
"28762",71,96,25,"Evan_MC_H1_cell141021"
"28763",72,96,23,"Evan_MC_H1_cell141287"
"28764",21,64,58,"Evan_MC_H1_cell141759"
"28765",14,12,27,"Evan_MC_H1_cell141781"
"28766",25,2,47,"Evan_MC_H1_cell142181"
"28767",68,78,4,"Evan_MC_H1_cell142255"
"28768",65,61,107,"Evan_MC_H1_cell142308"
"28769",12,4,66,"Evan_MC_H1_cell142803"
"28770",19,2,45,"Evan_MC_H1_cell142918"
"28771",54,49,95,"Evan_MC_H1_cell143222"
"28772",12,35,66,"Evan_MC_H1_cell143389"
"28773",31,25,75,"Evan_MC_H1_cell143509"
"28774",12,3,99,"Evan_MC_H1_cell143605"
"28775",9,12,30,"Evan_MC_H1_cell143665"
"28776",20,14,56,"Evan_MC_H1_cell143709"
"28777",79,84,105,"Evan_MC_H1_cell143724"
"28778",54,49,95,"Evan_MC_H1_cell143734"
"28779",49,40,92,"Evan_MC_H1_cell143919"
"28780",52,44,105,"Evan_MC_H1_cell144573"
"28781",31,14,49,"Evan_MC_H1_cell144654"
"28782",73,95,21,"Evan_MC_H1_cell144962"
"28783",79,84,8,"Evan_MC_H1_cell145177"
"28784",79,84,8,"Evan_MC_H1_cell145282"
"28785",73,95,21,"Evan_MC_H1_cell145448"
"28786",5,10,27,"Evan_MC_H1_cell145460"
"28787",6,10,27,"Evan_MC_H1_cell145747"
"28788",12,24,99,"Evan_MC_H1_cell145986"
"28789",78,12,31,"Evan_MC_H1_cell146002"
"28790",24,14,49,"Evan_MC_H1_cell146004"
"28791",65,60,109,"Evan_MC_H1_cell146113"
"28792",80,85,10,"Evan_MC_H1_cell146310"
"28793",12,24,77,"Evan_MC_H1_cell146455"
"28794",30,14,49,"Evan_MC_H1_cell146626"
"28795",68,80,119,"Evan_MC_H1_cell146979"
"28796",18,2,47,"Evan_MC_H1_cell147185"
"28797",78,12,16,"Evan_MC_H1_cell147323"
"28798",69,89,19,"Evan_MC_H1_cell147394"
"28799",2,35,5,"Evan_MC_H1_cell147644"
"28800",62,60,109,"Evan_MC_H1_cell147890"
"28801",1,13,99,"Evan_MC_H1_cell147996"
"28802",49,40,73,"Evan_MC_H1_cell148012"
"28803",12,35,66,"Evan_MC_H1_cell148255"
"28804",62,60,107,"Evan_MC_H1_cell148281"
"28805",18,2,32,"Evan_MC_H1_cell148283"
"28806",24,14,49,"Evan_MC_H1_cell148322"
"28807",18,79,47,"Evan_MC_H1_cell148455"
"28808",75,87,117,"Evan_MC_H1_cell148456"
"28809",24,74,31,"Evan_MC_H1_cell148491"
"28810",78,9,31,"Evan_MC_H1_cell148524"
"28811",53,40,92,"Evan_MC_H1_cell148893"
"28812",7,49,95,"Evan_MC_H1_cell148992"
"28813",57,74,113,"Evan_MC_H1_cell149074"
"28814",63,56,111,"Evan_MC_H1_cell149181"
"28815",54,49,95,"Evan_MC_H1_cell149345"
"28816",25,14,49,"Evan_MC_H1_cell150023"
"28817",54,49,95,"Evan_MC_H1_cell150047"
"28818",12,4,66,"Evan_MC_H1_cell150064"
"28819",68,82,119,"Evan_MC_H1_cell150465"
"28820",12,35,66,"Evan_MC_H1_cell150823"
"28821",52,44,105,"Evan_MC_H1_cell151036"
"28822",26,79,45,"Evan_MC_H1_cell151107"
"28823",49,44,73,"Evan_MC_H1_cell151667"
"28824",12,35,66,"Evan_MC_H1_cell151736"
"28825",79,85,8,"Evan_MC_H1_cell151833"
"28826",73,95,21,"Evan_MC_H1_cell152194"
"28827",79,84,8,"Evan_MC_H1_cell152221"
"28828",12,68,66,"Evan_MC_H1_cell152839"
"28829",78,9,31,"Evan_MC_H1_cell152891"
"28830",17,4,43,"Evan_MC_H1_cell152916"
"28831",57,75,113,"Evan_MC_H1_cell153060"
"28832",20,20,40,"Evan_MC_H1_cell153221"
"28833",53,50,93,"Evan_MC_H1_cell153338"
"28834",68,82,119,"Evan_MC_H1_cell153931"
"28835",19,79,45,"Evan_MC_H1_cell154801"
"28836",21,66,58,"Evan_MC_H1_cell154838"
"28837",49,95,92,"Evan_MC_H1_cell154945"
"28838",65,60,109,"Evan_MC_H1_cell155256"
"28839",54,49,95,"Evan_MC_H1_cell155314"
"28840",73,95,117,"Evan_MC_H1_cell155667"
"28841",78,9,31,"Evan_MC_H1_cell155670"
"28842",24,20,49,"Evan_MC_H1_cell155860"
"28843",73,95,21,"Evan_MC_H1_cell156320"
"28844",12,24,99,"Evan_MC_H1_cell156353"
"28845",79,84,8,"Evan_MC_H1_cell156374"
"28846",18,2,47,"Evan_MC_H1_cell156492"
"28847",63,56,112,"Evan_MC_H1_cell156500"
"28848",73,95,21,"Evan_MC_H1_cell156559"
"28849",24,14,49,"Evan_MC_H1_cell156763"
"28850",49,40,92,"Evan_MC_H1_cell156909"
"28851",68,80,120,"Evan_MC_H1_cell156977"
"28852",49,40,92,"Evan_MC_H1_cell157406"
"28853",75,87,117,"Evan_MC_H1_cell157613"
"28854",53,50,93,"Evan_MC_H1_cell157653"
"28855",68,80,120,"Evan_MC_H1_cell157783"
"28856",24,79,45,"Evan_MC_H1_cell157832"
"28857",54,50,95,"Evan_MC_H1_cell158077"
"28858",79,84,8,"Evan_MC_H1_cell158233"
"28859",6,12,27,"Evan_MC_H1_cell158352"
"28860",17,4,43,"Evan_MC_H1_cell158474"
"28861",54,51,95,"Evan_MC_H1_cell158506"
"28862",5,12,30,"Evan_MC_H1_cell158741"
"28863",49,40,92,"Evan_MC_H1_cell158764"
"28864",75,94,21,"Evan_MC_H1_cell159561"
"28865",62,60,109,"Evan_MC_H1_cell160214"
"28866",78,9,31,"Evan_MC_H1_cell160252"
"28867",63,56,112,"Evan_MC_H1_cell160746"
"28868",79,83,8,"Evan_MC_H1_cell161351"
"28869",68,82,119,"Evan_MC_H1_cell161926"
"28870",20,25,56,"Evan_MC_H1_cell162030"
"28871",24,14,49,"Evan_MC_H1_cell162155"
"28872",54,56,95,"Evan_MC_H1_cell162198"
"28873",24,21,49,"Evan_MC_H1_cell162863"
"28874",57,74,92,"Evan_MC_H1_cell162952"
"28875",73,95,21,"Evan_MC_H1_cell163093"
"28876",75,87,117,"Evan_MC_H1_cell163216"
"28877",25,20,49,"Evan_MC_H1_cell163603"
"28878",24,14,49,"Evan_MC_H1_cell163903"
"28879",12,35,66,"Evan_MC_H1_cell164119"
"28880",69,89,19,"Evan_MC_H1_cell164234"
"28881",24,14,49,"Evan_MC_H1_cell164792"
"28882",21,64,58,"Evan_MC_H1_cell164825"
"28883",31,37,75,"Evan_MC_H1_cell165064"
"28884",79,84,8,"Evan_MC_H1_cell165324"
"28885",24,14,49,"Evan_MC_H1_cell165345"
"28886",56,44,85,"Evan_MC_H1_cell165664"
"28887",79,85,10,"Evan_MC_H1_cell165859"
"28888",79,84,8,"Evan_MC_H1_cell165927"
"28889",24,14,49,"Evan_MC_H1_cell165976"
"28890",63,56,112,"Evan_MC_H1_cell166105"
"28891",19,79,45,"Evan_MC_H1_cell166715"
"28892",24,14,49,"Evan_MC_H1_cell167015"
"28893",39,93,109,"Evan_MC_H1_cell167254"
"28894",49,40,92,"Evan_MC_H1_cell167466"
"28895",20,20,58,"Evan_MC_H1_cell167547"
"28896",6,10,27,"Evan_MC_H1_cell167852"
"28897",49,40,92,"Evan_MC_H1_cell168187"
"28898",75,95,21,"Evan_MC_H1_cell168578"
"28899",24,14,49,"Evan_MC_H1_cell168762"
"28900",52,44,105,"Evan_MC_H1_cell168856"
"28901",58,64,42,"Evan_MC_H1_cell168940"
"28902",49,40,92,"Evan_MC_H1_cell169952"
"28903",58,68,41,"Evan_MC_H1_cell171048"
"28904",63,59,112,"Evan_MC_H1_cell171154"
"28905",69,89,19,"Evan_MC_H1_cell171573"
"28906",58,66,58,"Evan_MC_H1_cell171742"
"28907",78,9,31,"Evan_MC_H1_cell171850"
"28908",53,50,74,"Evan_MC_H1_cell172160"
"28909",69,89,19,"Evan_MC_H1_cell172221"
"28910",73,96,92,"Evan_MC_H1_cell172288"
"28911",25,2,45,"Evan_MC_H1_cell172424"
"28912",80,84,8,"Evan_MC_H1_cell172846"
"28913",17,4,43,"Evan_MC_H1_cell172947"
"28914",12,35,66,"Evan_MC_H1_cell173117"
"28915",18,2,47,"Evan_MC_H1_cell174076"
"28916",63,56,112,"Evan_MC_H1_cell174259"
"28917",40,62,109,"Evan_MC_H1_cell174736"
"28918",75,95,21,"Evan_MC_H1_cell174772"
"28919",75,87,96,"Evan_MC_H1_cell174894"
"28920",63,56,112,"Evan_MC_H1_cell175009"
"28921",73,95,117,"Evan_MC_H1_cell175711"
"28922",6,10,27,"Evan_MC_H1_cell175984"
"28923",63,56,112,"Evan_MC_H1_cell176118"
"28924",12,35,66,"Evan_MC_H1_cell176231"
"28925",52,44,105,"Evan_MC_H1_cell176416"
"28926",18,2,47,"Evan_MC_H1_cell176556"
"28927",79,85,10,"Evan_MC_H1_cell176654"
"28928",19,9,45,"Evan_MC_H1_cell176846"
"28929",52,44,105,"Evan_MC_H1_cell176875"
"28930",68,80,120,"Evan_MC_H1_cell176943"
"28931",80,84,8,"Evan_MC_H1_cell177112"
"28932",79,85,10,"Evan_MC_H1_cell177364"
"28933",70,93,92,"Evan_MC_H1_cell177566"
"28934",24,14,49,"Evan_MC_H1_cell177604"
"28935",24,14,49,"Evan_MC_H1_cell177807"
"28936",19,79,45,"Evan_MC_H1_cell178189"
"28937",20,20,56,"Evan_MC_H1_cell178365"
"28938",19,79,45,"Evan_MC_H1_cell178790"
"28939",19,2,45,"Evan_MC_H1_cell179378"
"28940",78,8,31,"Evan_MC_H1_cell179438"
"28941",78,8,31,"Evan_MC_H1_cell179539"
"28942",78,12,27,"Evan_MC_H1_cell179608"
"28943",73,95,21,"Evan_MC_H1_cell179747"
"28944",68,56,119,"Evan_MC_H1_cell180575"
"28945",80,19,30,"Evan_MC_H1_cell180803"
"28946",73,95,21,"Evan_MC_H1_cell180990"
"28947",65,78,4,"Evan_MC_H1_cell182288"
"28948",6,12,27,"Evan_MC_H1_cell182329"
"28949",79,84,8,"Evan_MC_H1_cell182333"
"28950",20,25,56,"Evan_MC_H1_cell182448"
"28951",73,95,21,"Evan_MC_H1_cell182543"
"28952",71,89,19,"Evan_MC_H1_cell183243"
"28953",49,40,92,"Evan_MC_H1_cell183824"
"28954",19,79,45,"Evan_MC_H1_cell184327"
"28955",49,40,92,"Evan_MC_H1_cell185287"
"28956",73,95,21,"Evan_MC_H1_cell185462"
"28957",53,50,93,"Evan_MC_H1_cell185646"
"28958",68,82,98,"Evan_MC_H1_cell186093"
"28959",78,8,30,"Evan_MC_H1_cell186227"
"28960",49,40,92,"Evan_MC_H1_cell186300"
"28961",79,84,105,"Evan_MC_H1_cell186406"
"28962",12,24,99,"Evan_MC_H1_cell186469"
"28963",64,99,3,"Evan_MC_H1_cell186620"
"28964",79,85,10,"Evan_MC_H1_cell186652"
"28965",12,24,99,"Evan_MC_H1_cell186755"
"28966",69,89,19,"Evan_MC_H1_cell186866"
"28967",24,14,49,"Evan_MC_H1_cell187070"
"28968",63,56,111,"Evan_MC_H1_cell187261"
"28969",79,83,8,"Evan_MC_H1_cell187424"
"28970",49,40,92,"Evan_MC_H1_cell187917"
"28971",63,56,112,"Evan_MC_H1_cell188100"
"28972",65,78,101,"Evan_MC_H1_cell188271"
"28973",17,2,45,"Evan_MC_H1_cell188831"
"28974",52,44,105,"Evan_MC_H1_cell188899"
"28975",12,24,66,"Evan_MC_H1_cell189210"
"28976",4,18,28,"Evan_MC_H1_cell189281"
"28977",7,9,82,"Evan_MC_H1_cell189501"
"28978",19,79,47,"Evan_MC_H1_cell189718"
"28979",4,14,28,"Evan_MC_H1_cell189742"
"28980",58,20,58,"Evan_MC_H1_cell190106"
"28981",78,16,31,"Evan_MC_H1_cell190421"
"28982",68,82,119,"Evan_MC_H1_cell190568"
"28983",54,49,95,"Evan_MC_H1_cell190751"
"28984",17,4,43,"Evan_MC_H1_cell190860"
"28985",75,87,117,"Evan_MC_H1_cell190938"
"28986",49,40,92,"Evan_MC_H1_cell191811"
"28987",65,78,4,"Evan_MC_H1_cell191840"
"28988",17,4,43,"Evan_MC_H1_cell192010"
"28989",63,56,112,"Evan_MC_H1_cell192020"
"28990",49,40,109,"Evan_MC_H1_cell192082"
"28991",78,8,31,"Evan_MC_H1_cell192214"
"28992",24,14,49,"Evan_MC_H1_cell192436"
"28993",49,40,92,"Evan_MC_H1_cell192716"
"28994",80,8,31,"Evan_MC_H1_cell192812"
"28995",78,9,18,"Evan_MC_H1_cell192862"
"28996",12,3,77,"Evan_MC_H1_cell193021"
"28997",54,14,95,"Evan_MC_H1_cell193122"
"28998",79,86,8,"Evan_MC_H1_cell193275"
"28999",72,96,23,"Evan_MC_H1_cell193405"
"29000",64,99,3,"Evan_MC_H1_cell193709"
"29001",19,2,47,"Evan_MC_H1_cell194055"
"29002",6,12,30,"Evan_MC_H1_cell194059"
"29003",24,14,49,"Evan_MC_H1_cell194182"
"29004",65,78,4,"Evan_MC_H1_cell194218"
"29005",39,60,109,"Evan_MC_H1_cell194385"
"29006",25,14,49,"Evan_MC_H1_cell194407"
"29007",12,35,66,"Evan_MC_H1_cell194476"
"29008",20,26,40,"Evan_MC_H1_cell194739"
"29009",49,13,92,"Evan_MC_H1_cell194925"
"29010",52,44,105,"Evan_MC_H1_cell195015"
"29011",54,49,95,"Evan_MC_H1_cell195283"
"29012",80,8,31,"Evan_MC_H1_cell195403"
"29013",62,61,107,"Evan_MC_H1_cell195537"
"29014",49,40,92,"Evan_MC_H1_cell195727"
"29015",75,95,21,"Evan_MC_H1_cell195913"
"29016",68,82,119,"Evan_MC_H1_cell195926"
"29017",40,40,109,"Evan_MC_H1_cell195933"
"29018",69,89,19,"Evan_MC_H1_cell196141"
"29019",5,12,30,"Evan_MC_H1_cell196144"
"29020",79,85,10,"Evan_MC_H1_cell196440"
"29021",12,35,66,"Evan_MC_H1_cell196862"
"29022",75,87,117,"Evan_MC_H1_cell196994"
"29023",49,44,92,"Evan_MC_H1_cell197321"
"29024",75,87,96,"Evan_MC_H1_cell197517"
"29025",1,13,44,"Evan_MC_H1_cell198118"
"29026",18,2,45,"Evan_MC_H1_cell198174"
"29027",79,86,8,"Evan_MC_H1_cell198566"
"29028",79,86,8,"Evan_MC_H1_cell198750"
"29029",78,9,31,"Evan_MC_H1_cell198899"
"29030",57,74,113,"Evan_MC_H1_cell199158"
"29031",79,24,99,"Evan_MC_H1_cell199352"
"29032",78,8,31,"Evan_MC_H1_cell199381"
"29033",39,60,109,"Evan_MC_H1_cell199420"
"29034",57,74,113,"Evan_MC_H1_cell199676"
"29035",63,56,111,"Evan_MC_H1_cell199784"
"29036",79,85,8,"Evan_MC_H1_cell199970"
"29037",24,14,49,"Evan_MC_H1_cell200053"
"29038",12,24,77,"Evan_MC_H1_cell200252"
"29039",53,54,93,"Evan_MC_H1_cell200280"
"29040",14,10,27,"Evan_MC_H1_cell200582"
"29041",53,50,95,"Evan_MC_H1_cell200661"
"29042",79,84,8,"Evan_MC_H1_cell201041"
"29043",79,85,10,"Evan_MC_H1_cell201180"
"29044",19,2,43,"Evan_MC_H1_cell201286"
"29045",49,40,92,"Evan_MC_H1_cell201312"
"29046",73,95,117,"Evan_MC_H1_cell201541"
"29047",52,44,105,"Evan_MC_H1_cell201619"
"29048",75,95,21,"Evan_MC_H1_cell201766"
"29049",20,14,56,"Evan_MC_H1_cell201783"
"29050",17,4,43,"Evan_MC_H1_cell201860"
"29051",18,2,45,"Evan_MC_H1_cell202257"
"29052",79,84,8,"Evan_MC_H1_cell202282"
"29053",24,14,49,"Evan_MC_H1_cell202700"
"29054",52,48,105,"Evan_MC_H1_cell202735"
"29055",12,24,77,"Evan_MC_H1_cell203180"
"29056",79,86,9,"Evan_MC_H1_cell203242"
"29057",72,96,23,"Evan_MC_H1_cell203374"
"29058",49,40,8,"Evan_MC_H1_cell204014"
"29059",24,14,49,"Evan_MC_H1_cell204599"
"29060",73,94,21,"Evan_MC_H1_cell204625"
"29061",68,82,119,"Evan_MC_H1_cell204628"
"29062",49,40,92,"Evan_MC_H1_cell204749"
"29063",52,44,105,"Evan_MC_H1_cell204788"
"29064",12,24,99,"Evan_MC_H1_cell205016"
"29065",18,2,47,"Evan_MC_H1_cell205436"
"29066",4,8,28,"Evan_MC_H1_cell205888"
"29067",19,79,45,"Evan_MC_H1_cell205936"
"29068",70,96,25,"Evan_MC_H1_cell205956"
"29069",79,86,8,"Evan_MC_H1_cell206052"
"29070",7,9,31,"Evan_MC_H1_cell206134"
"29071",24,14,49,"Evan_MC_H1_cell206334"
"29072",79,85,8,"Evan_MC_H1_cell206336"
"29073",79,84,8,"Evan_MC_H1_cell206537"
"29074",40,40,92,"Evan_MC_H1_cell206679"
"29075",64,99,100,"Evan_MC_H1_cell206696"
"29076",20,20,56,"Evan_MC_H1_cell206744"
"29077",12,35,66,"Evan_MC_H1_cell206828"
"29078",63,56,112,"Evan_MC_H1_cell206987"
"29079",40,60,109,"Evan_MC_H1_cell207305"
"29080",68,80,99,"Evan_MC_H1_cell207350"
"29081",6,12,17,"Evan_MC_H1_cell207400"
"29082",6,12,27,"Evan_MC_H1_cell207502"
"29083",78,8,18,"Evan_MC_H1_cell207743"
"29084",14,54,38,"Evan_MC_H1_cell208349"
"29085",19,8,45,"Evan_MC_H1_cell208381"
"29086",52,44,105,"Evan_MC_H1_cell208715"
"29087",68,82,119,"Evan_MC_H1_cell208967"
"29088",31,25,101,"Evan_MC_H1_cell209062"
"29089",20,20,56,"Evan_MC_H1_cell209209"
"29090",19,79,45,"Evan_MC_H1_cell209325"
"29091",12,35,66,"Evan_MC_H1_cell209349"
"29092",12,4,66,"Evan_MC_H1_cell209528"
"29093",18,2,32,"Evan_MC_H1_cell209639"
"29094",79,85,8,"Evan_MC_H1_cell209694"
"29095",49,40,92,"Evan_MC_H1_cell209909"
"29096",78,8,31,"Evan_MC_H1_cell210093"
"29097",63,56,112,"Evan_MC_H1_cell210575"
"29098",12,35,66,"Evan_MC_H1_cell211209"
"29099",24,14,49,"Evan_MC_H1_cell211242"
"29100",75,87,96,"Evan_MC_H1_cell211304"
"29101",24,14,49,"Evan_MC_H1_cell211779"
"29102",79,85,8,"Evan_MC_H1_cell211802"
"29103",24,14,49,"Evan_MC_H1_cell211852"
"29104",1,13,44,"Evan_MC_H1_cell211978"
"29105",20,20,56,"Evan_MC_H1_cell212016"
"29106",73,95,21,"Evan_MC_H1_cell212064"
"29107",5,8,19,"Evan_MC_H1_cell212714"
"29108",12,24,99,"Evan_MC_H1_cell212787"
"29109",73,95,21,"Evan_MC_H1_cell213237"
"29110",17,79,45,"Evan_MC_H1_cell213277"
"29111",69,89,19,"Evan_MC_H1_cell213325"
"29112",4,10,27,"Evan_MC_H1_cell213575"
"29113",12,35,77,"Evan_MC_H1_cell213673"
"29114",18,50,93,"Evan_MC_H1_cell214292"
"29115",49,40,92,"Evan_MC_H1_cell214525"
"29116",19,79,45,"Evan_MC_H1_cell214709"
"29117",49,40,92,"Evan_MC_H1_cell214742"
"29118",25,14,49,"Evan_MC_H1_cell214901"
"29119",62,60,109,"Evan_MC_H1_cell214998"
"29120",54,51,97,"Evan_MC_H1_cell215039"
"29121",63,56,112,"Evan_MC_H1_cell215064"
"29122",57,74,113,"Evan_MC_H1_cell215148"
"29123",49,40,92,"Evan_MC_H1_cell215240"
"29124",73,95,21,"Evan_MC_H1_cell215304"
"29125",79,85,8,"Evan_MC_H1_cell215497"
"29126",75,87,117,"Evan_MC_H1_cell215720"
"29127",49,40,92,"Evan_MC_H1_cell215734"
"29128",24,64,58,"Evan_MC_H1_cell216326"
"29129",80,86,8,"Evan_MC_H1_cell216545"
"29130",57,74,92,"Evan_MC_H1_cell216751"
"29131",12,24,66,"Evan_MC_H1_cell216883"
"29132",49,40,92,"Evan_MC_H1_cell217428"
"29133",62,62,109,"Evan_MC_H1_cell217711"
"29134",3,40,66,"Evan_MC_H1_cell217712"
"29135",63,56,112,"Evan_MC_H1_cell217788"
"29136",12,24,99,"Evan_MC_H1_cell217911"
"29137",52,44,105,"Evan_MC_H1_cell218247"
"29138",2,24,77,"Evan_MC_H1_cell218259"
"29139",14,54,24,"Evan_MC_H1_cell218629"
"29140",12,35,66,"Evan_MC_H1_cell219113"
"29141",63,59,112,"Evan_MC_H1_cell219794"
"29142",12,35,66,"Evan_MC_H1_cell219818"
"29143",12,4,66,"Evan_MC_H1_cell219900"
"29144",24,14,49,"Evan_MC_H1_cell220314"
"29145",54,49,95,"Evan_MC_H1_cell220330"
"29146",12,35,77,"Evan_MC_H1_cell220428"
"29147",20,20,56,"Evan_MC_H1_cell220886"
"29148",12,35,66,"Evan_MC_H1_cell220985"
"29149",79,84,8,"Evan_MC_H1_cell221708"
"29150",18,11,29,"Evan_MC_H1_cell221755"
"29151",12,35,66,"Evan_MC_H1_cell221935"
"29152",17,4,29,"Evan_MC_H1_cell222179"
"29153",79,84,8,"Evan_MC_H1_cell222255"
"29154",4,11,28,"Evan_MC_H1_cell222910"
"29155",8,9,31,"Evan_MC_H1_cell223123"
"29156",49,40,73,"Evan_MC_H1_cell223170"
"29157",24,14,34,"Evan_MC_H1_cell223281"
"29158",49,40,92,"Evan_MC_H1_cell223542"
"29159",78,9,31,"Evan_MC_H1_cell223797"
"29160",79,86,8,"Evan_MC_H1_cell223935"
"29161",58,9,58,"Evan_MC_H1_cell224503"
"29162",78,15,31,"Evan_MC_H1_cell224774"
"29163",69,89,19,"Evan_MC_H1_cell224801"
"29164",64,78,3,"Evan_MC_H1_cell224893"
"29165",79,84,105,"Evan_MC_H1_cell224900"
"29166",31,25,10,"Evan_MC_H1_cell224986"
"29167",2,35,66,"Evan_MC_H1_cell224993"
"29168",54,14,49,"Evan_MC_H1_cell225029"
"29169",49,40,92,"Evan_MC_H1_cell225164"
"29170",79,83,8,"Evan_MC_H1_cell225545"
"29171",4,10,30,"Evan_MC_H1_cell225643"
"29172",20,20,56,"Evan_MC_H1_cell225989"
"29173",12,35,66,"Evan_MC_H1_cell226069"
"29174",62,61,107,"Evan_MC_H1_cell226302"
"29175",12,35,66,"Evan_MC_H1_cell226391"
"29176",6,12,27,"Evan_MC_H1_cell226400"
"29177",24,11,43,"Evan_MC_H1_cell226434"
"29178",79,84,8,"Evan_MC_H1_cell226471"
"29179",4,54,38,"Evan_MC_H1_cell226746"
"29180",79,84,8,"Evan_MC_H1_cell226802"
"29181",79,86,8,"Evan_MC_H1_cell227578"
"29182",64,99,3,"Evan_MC_H1_cell227600"
"29183",49,40,92,"Evan_MC_H1_cell227648"
"29184",79,84,8,"Evan_MC_H1_cell227788"
"29185",63,56,112,"Evan_MC_H1_cell227898"
"29186",79,85,10,"Evan_MC_H1_cell227992"
"29187",12,35,66,"Evan_MC_H1_cell228001"
"29188",57,74,113,"Evan_MC_H1_cell228062"
"29189",49,40,92,"Evan_MC_H1_cell228085"
"29190",63,56,112,"Evan_MC_H1_cell228098"
"29191",20,20,56,"Evan_MC_H1_cell228286"
"29192",72,96,23,"Evan_MC_H1_cell228497"
"29193",12,35,66,"Evan_MC_H1_cell228503"
"29194",73,95,21,"Evan_MC_H1_cell228669"
"29195",79,85,8,"Evan_MC_H1_cell228835"
"29196",5,12,30,"Evan_MC_H1_cell228998"
"29197",19,9,35,"Evan_MC_H1_cell229265"
"29198",78,51,48,"Evan_MC_H1_cell229366"
"29199",49,40,92,"Evan_MC_H1_cell229404"
"29200",78,9,18,"Evan_MC_H1_cell229603"
"29201",73,95,21,"Evan_MC_H1_cell229730"
"29202",52,48,105,"Evan_MC_H1_cell229812"
"29203",68,78,4,"Evan_MC_H1_cell230025"
"29204",75,87,117,"Evan_MC_H1_cell230069"
"29205",63,56,111,"Evan_MC_H1_cell230153"
"29206",80,15,27,"Evan_MC_H1_cell230297"
"29207",68,82,119,"Evan_MC_H1_cell230515"
"29208",49,40,73,"Evan_MC_H1_cell230628"
"29209",79,86,8,"Evan_MC_H1_cell230655"
"29210",52,44,105,"Evan_MC_H1_cell230784"
"29211",80,8,30,"Evan_MC_H1_cell231140"
"29212",79,84,8,"Evan_MC_H1_cell231162"
"29213",12,4,66,"Evan_MC_H1_cell231164"
"29214",12,35,66,"Evan_MC_H1_cell231242"
"29215",54,49,95,"Evan_MC_H1_cell231264"
"29216",12,24,99,"Evan_MC_H1_cell231365"
"29217",12,24,77,"Evan_MC_H1_cell231416"
"29218",68,78,4,"Evan_MC_H1_cell231724"
"29219",68,80,119,"Evan_MC_H1_cell231753"
"29220",12,35,66,"Evan_MC_H1_cell231840"
"29221",78,8,31,"Evan_MC_H1_cell232116"
"29222",65,78,4,"Evan_MC_H1_cell232214"
"29223",80,84,8,"Evan_MC_H1_cell232787"
"29224",7,10,27,"Evan_MC_H1_cell233202"
"29225",49,40,92,"Evan_MC_H1_cell233306"
"29226",62,62,89,"Evan_MC_H1_cell233868"
"29227",6,10,27,"Evan_MC_H1_cell233904"
"29228",79,84,8,"Evan_MC_H1_cell233952"
"29229",54,49,76,"Evan_MC_H1_cell233970"
"29230",57,74,113,"Evan_MC_H1_cell234090"
"29231",49,40,92,"Evan_MC_H1_cell234402"
"29232",49,40,92,"Evan_MC_H1_cell234643"
"29233",69,89,19,"Evan_MC_H1_cell234708"
"29234",62,60,109,"Evan_MC_H1_cell235490"
"29235",63,56,112,"Evan_MC_H1_cell235522"
"29236",26,79,45,"Evan_MC_H1_cell235530"
"29237",78,9,31,"Evan_MC_H1_cell235943"
"29238",63,56,112,"Evan_MC_H1_cell236323"
"29239",79,85,8,"Evan_MC_H1_cell236502"
"29240",63,56,119,"Evan_MC_H1_cell236673"
"29241",5,8,30,"Evan_MC_H1_cell237367"
"29242",52,44,105,"Evan_MC_H1_cell237416"
"29243",39,60,89,"Evan_MC_H1_cell237466"
"29244",58,50,95,"Evan_MC_H1_cell238037"
"29245",18,2,47,"Evan_MC_H1_cell238261"
"29246",79,84,8,"Evan_MC_H1_cell238306"
"29247",12,24,66,"Evan_MC_H1_cell238439"
"29248",67,99,3,"Evan_MC_H1_cell238468"
"29249",5,10,27,"Evan_MC_H1_cell238784"
"29250",63,56,112,"Evan_MC_H1_cell238881"
"29251",39,40,109,"Evan_MC_H1_cell238894"
"29252",69,89,19,"Evan_MC_H1_cell239149"
"29253",20,20,56,"Evan_MC_H1_cell239303"
"29254",18,2,47,"Evan_MC_H1_cell239391"
"29255",79,84,8,"Evan_MC_H1_cell239404"
