"","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","k_105","k_110","k_115","k_120","k_125","k_130","k_135","k_140","k_145","k_150","cells"
"27775",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_G1_cell658789"
"27776",29,12,48,11,31,33,28,23,18,26,18,18,20,15,11,10,10,13,13,13,14,1,6,5,1,1,1,1,14,"Evan_MC_G1_cell658971"
"27777",46,55,33,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell659022"
"27778",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell659305"
"27779",37,11,23,28,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_G1_cell659535"
"27780",38,36,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_G1_cell659704"
"27781",51,51,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell659749"
"27782",6,17,45,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_G1_cell659812"
"27783",41,48,2,12,19,1,32,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell660350"
"27784",16,15,24,7,16,13,29,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell660696"
"27785",5,16,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell661103"
"27786",43,31,36,29,18,35,4,28,28,23,21,12,5,27,7,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_G1_cell661272"
"27787",23,26,45,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_G1_cell661476"
"27788",13,18,17,35,27,20,24,20,16,28,27,30,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell661569"
"27789",47,20,32,32,6,7,10,35,16,28,32,30,27,9,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell662049"
"27790",14,21,13,3,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,23,"Evan_MC_G1_cell662079"
"27791",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell662219"
"27792",33,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell662258"
"27793",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_G1_cell662335"
"27794",42,47,4,13,29,14,17,18,26,24,26,25,3,13,21,17,13,16,18,15,16,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell662551"
"27795",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell662721"
"27796",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell662813"
"27797",19,10,9,29,18,38,11,24,17,15,30,17,15,22,25,16,14,28,21,26,4,27,20,20,6,13,25,8,18,"Evan_MC_G1_cell662840"
"27798",28,25,8,37,36,34,16,9,22,22,24,3,6,14,18,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell663281"
"27799",36,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_G1_cell663364"
"27800",57,41,35,24,26,25,35,17,10,30,12,27,26,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell663528"
"27801",7,48,30,40,19,1,32,26,13,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell664084"
"27802",14,21,13,3,38,26,6,8,32,3,28,7,9,3,10,3,27,26,12,23,28,17,25,24,3,2,2,11,23,"Evan_MC_G1_cell664255"
"27803",31,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_G1_cell664761"
"27804",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell664788"
"27805",56,11,23,28,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_G1_cell664901"
"27806",36,21,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_G1_cell664954"
"27807",64,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_G1_cell664981"
"27808",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_G1_cell665385"
"27809",13,18,17,35,27,22,24,20,16,29,27,23,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell665666"
"27810",9,23,34,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_G1_cell665745"
"27811",24,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell665945"
"27812",41,48,2,12,19,1,32,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell666224"
"27813",47,20,32,9,6,7,31,14,31,28,32,30,27,9,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell666235"
"27814",39,52,20,26,21,34,25,11,20,19,24,3,12,14,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell666701"
"27815",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell667021"
"27816",3,8,10,1,39,9,20,3,9,10,5,15,29,5,9,6,27,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_G1_cell667279"
"27817",61,52,20,37,21,34,25,9,20,19,24,3,6,14,29,9,29,12,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell667443"
"27818",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell667646"
"27819",41,48,30,40,19,1,32,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell668165"
"27820",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_G1_cell668349"
"27821",55,44,24,20,16,13,29,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell668618"
"27822",38,36,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_G1_cell668642"
"27823",3,8,10,4,39,12,20,6,9,3,5,15,29,5,9,6,27,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_G1_cell668691"
"27824",13,18,14,9,27,20,24,20,16,28,27,30,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell668748"
"27825",19,10,9,29,18,35,11,24,17,23,21,17,15,22,25,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_G1_cell669172"
"27826",43,31,36,29,18,35,4,28,28,23,21,12,5,27,7,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_G1_cell669593"
"27827",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_G1_cell669630"
"27828",59,37,12,6,16,21,29,27,12,29,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell669712"
"27829",53,25,8,36,36,23,16,34,22,22,24,31,6,14,18,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell669744"
"27830",33,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell670062"
"27831",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell670192"
"27832",36,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_G1_cell670206"
"27833",57,41,35,24,26,25,35,17,10,30,12,27,26,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell670315"
"27834",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_G1_cell670684"
"27835",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell670814"
"27836",56,11,23,28,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_G1_cell671177"
"27837",45,31,36,29,18,35,36,28,28,23,21,12,5,27,7,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_G1_cell671299"
"27838",40,15,24,7,16,22,24,27,16,29,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell671331"
"27839",37,11,23,28,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_G1_cell671341"
"27840",23,1,25,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_G1_cell671639"
"27841",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell671913"
"27842",61,52,8,37,36,34,16,9,20,22,24,3,6,14,29,9,29,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell672078"
"27843",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell672181"
"27844",36,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_G1_cell672501"
"27845",1,29,3,34,10,3,1,10,6,25,13,8,11,5,8,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_G1_cell673144"
"27846",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell673274"
"27847",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_G1_cell673884"
"27848",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell674607"
"27849",40,15,24,7,16,13,29,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell675349"
"27850",56,11,23,28,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_G1_cell675388"
"27851",26,21,13,3,38,26,6,8,32,3,28,7,9,3,10,3,27,9,6,23,12,17,25,24,3,2,2,11,23,"Evan_MC_G1_cell675427"
"27852",6,17,25,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_G1_cell675470"
"27853",33,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell676022"
"27854",53,49,43,36,36,37,30,34,34,19,22,31,12,14,18,15,22,30,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell676536"
"27855",54,28,31,17,15,16,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell677058"
"27856",37,11,23,30,28,31,15,29,19,21,4,2,16,16,12,7,25,18,16,2,10,12,13,13,8,21,18,10,7,"Evan_MC_G1_cell677068"
"27857",12,2,7,18,9,6,3,2,2,1,3,1,18,17,27,14,6,2,5,4,5,4,5,4,5,5,6,5,2,"Evan_MC_G1_cell677273"
"27858",31,50,9,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,4,27,20,20,6,13,25,20,22,"Evan_MC_G1_cell678311"
"27859",41,48,2,12,4,1,33,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell678566"
"27860",53,25,8,36,36,23,16,9,22,22,24,31,6,14,18,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell678608"
"27861",39,52,20,37,21,34,25,9,20,19,24,3,6,14,29,9,29,12,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell678772"
"27862",38,36,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_G1_cell678896"
"27863",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell678918"
"27864",41,48,30,40,19,1,32,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell678976"
"27865",61,52,8,37,21,34,25,9,20,22,24,3,6,14,29,9,29,12,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell679008"
"27866",38,36,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_G1_cell679587"
"27867",50,54,11,2,8,8,13,22,23,27,9,10,14,10,3,8,8,21,2,18,19,16,27,27,26,26,4,3,21,"Evan_MC_G1_cell679663"
"27868",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_G1_cell679894"
"27869",51,51,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell680015"
"27870",50,54,11,2,8,8,13,22,23,27,9,10,14,10,3,8,8,21,2,18,19,16,27,27,26,26,4,3,21,"Evan_MC_G1_cell680122"
"27871",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell680292"
"27872",22,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_G1_cell680299"
"27873",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell681049"
"27874",32,27,14,9,27,20,24,20,16,28,27,30,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell681570"
"27875",39,52,20,26,21,34,25,11,34,19,24,3,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell682112"
"27876",5,16,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell682181"
"27877",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell682264"
"27878",47,20,32,32,17,7,10,35,16,28,32,30,27,9,5,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell682619"
"27879",47,20,32,9,6,7,31,14,31,28,32,30,27,9,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell682868"
"27880",52,30,29,19,20,15,19,25,21,32,20,9,17,29,32,31,23,24,27,21,24,24,21,2,14,11,16,18,15,"Evan_MC_G1_cell682892"
"27881",40,15,24,7,16,22,24,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell683159"
"27882",6,17,45,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_G1_cell683174"
"27883",43,10,9,29,18,35,4,28,28,23,21,12,5,27,7,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_G1_cell683415"
"27884",23,1,25,5,34,36,5,13,27,14,31,22,24,24,24,26,19,22,29,11,2,14,11,8,10,8,14,15,9,"Evan_MC_G1_cell683516"
"27885",40,15,24,7,16,22,24,27,12,29,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell683534"
"27886",35,45,16,8,40,4,12,12,4,6,7,14,25,28,26,24,28,14,14,14,21,19,18,18,22,10,15,17,13,"Evan_MC_G1_cell683647"
"27887",3,8,10,1,39,12,20,6,9,3,5,15,29,5,10,6,27,5,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_G1_cell683883"
"27888",62,40,21,10,8,8,13,22,23,27,9,10,14,10,3,8,8,21,2,18,19,16,27,27,26,26,4,3,21,"Evan_MC_G1_cell683968"
"27889",49,18,32,32,17,7,10,35,16,29,32,23,22,9,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell683971"
"27890",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell684006"
"27891",13,18,14,9,27,20,24,20,16,28,27,30,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell684174"
"27892",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell684318"
"27893",24,35,26,21,32,30,26,16,26,9,14,13,1,23,19,22,13,17,18,16,17,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell685177"
"27894",44,38,6,22,11,32,18,32,25,13,17,26,23,11,22,25,7,15,11,12,3,2,3,1,2,3,3,2,1,"Evan_MC_G1_cell685274"
"27895",55,44,22,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell685563"
"27896",55,44,22,20,2,25,35,17,10,8,25,27,26,21,17,21,24,10,25,27,23,15,23,23,24,9,13,13,24,"Evan_MC_G1_cell685667"
"27897",55,44,35,20,2,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell686143"
"27898",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell686173"
"27899",3,8,10,1,39,9,20,3,9,10,5,15,4,4,9,6,11,6,6,17,12,7,10,21,12,22,9,11,23,"Evan_MC_G1_cell686216"
"27900",39,52,20,26,35,34,30,11,34,19,24,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell686607"
"27901",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell686611"
"27902",39,52,41,26,35,34,30,11,34,19,22,31,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell686862"
"27903",45,39,28,39,14,11,36,4,14,2,33,12,5,27,7,18,14,25,21,22,26,23,22,12,16,12,17,8,18,"Evan_MC_G1_cell687175"
"27904",13,18,17,35,27,20,24,20,16,29,27,23,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell687296"
"27905",30,29,3,23,33,12,1,19,6,3,2,8,11,5,10,27,26,9,6,10,12,7,10,21,18,22,12,11,4,"Evan_MC_G1_cell687326"
"27906",25,32,15,14,23,19,8,30,11,12,11,4,8,12,1,28,9,8,7,9,6,20,19,19,23,18,20,21,16,"Evan_MC_G1_cell687527"
"27907",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell687810"
"27908",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell688692"
"27909",53,49,43,36,36,34,16,9,34,22,24,31,6,14,29,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell688767"
"27910",24,47,4,13,32,30,17,18,26,24,26,25,3,13,21,17,13,16,18,15,16,10,8,11,15,20,7,7,12,"Evan_MC_G1_cell688957"
"27911",22,10,9,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_G1_cell689149"
"27912",9,23,34,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_G1_cell689278"
"27913",58,43,5,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_G1_cell689285"
"27914",11,42,2,12,4,16,33,15,8,31,23,16,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell689329"
"27915",41,48,2,40,19,1,32,26,8,31,23,16,28,7,15,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell689691"
"27916",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell689736"
"27917",19,10,9,29,18,35,11,24,17,23,21,17,15,22,25,16,14,1,21,22,4,27,20,12,6,13,25,8,18,"Evan_MC_G1_cell689775"
"27918",16,15,24,7,16,13,29,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell689921"
"27919",13,18,17,35,27,22,24,20,16,29,27,23,22,1,28,1,17,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell690115"
"27920",58,43,5,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_G1_cell690277"
"27921",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell690358"
"27922",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_G1_cell691053"
"27923",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell691541"
"27924",34,22,18,24,3,27,23,1,15,30,12,20,13,25,20,23,21,27,15,3,11,11,16,10,19,25,21,23,17,"Evan_MC_G1_cell691675"
"27925",12,2,7,18,9,6,3,2,2,1,3,1,18,17,27,14,6,2,5,4,5,4,5,4,5,5,6,5,2,"Evan_MC_G1_cell691718"
"27926",48,14,42,16,24,5,21,36,25,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell691783"
"27927",59,37,12,6,16,21,29,27,12,7,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell692345"
"27928",58,43,5,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_G1_cell692574"
"27929",21,25,43,36,36,23,16,34,22,22,22,31,6,14,18,15,22,12,24,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell693261"
"27930",15,4,39,1,25,9,7,3,1,10,1,11,4,4,9,11,11,6,4,8,7,13,7,6,12,7,10,12,6,"Evan_MC_G1_cell693365"
"27931",58,43,5,33,13,39,34,31,24,11,16,29,10,2,2,13,12,20,17,24,22,21,12,14,17,15,19,14,10,"Evan_MC_G1_cell693377"
"27932",51,51,31,17,15,17,33,15,13,17,29,6,28,7,14,19,15,19,1,19,18,28,15,25,25,16,22,26,25,"Evan_MC_G1_cell693571"
"27933",31,50,9,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,4,27,20,20,6,13,25,20,22,"Evan_MC_G1_cell693817"
"27934",59,37,12,6,16,21,29,27,12,29,10,24,19,21,17,21,24,10,25,27,23,15,23,23,24,24,13,13,24,"Evan_MC_G1_cell694271"
"27935",57,41,18,24,3,27,35,17,10,30,12,20,13,25,20,29,21,27,10,3,15,18,14,10,13,25,24,19,17,"Evan_MC_G1_cell694383"
"27936",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell694759"
"27937",57,44,35,20,26,25,35,17,10,8,25,27,26,8,23,29,30,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell695373"
"27938",48,14,42,16,24,5,21,36,33,33,34,32,30,30,30,30,4,31,28,7,29,26,26,16,11,23,8,25,5,"Evan_MC_G1_cell695375"
"27939",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell695539"
"27940",32,27,14,9,27,20,31,14,31,28,27,30,27,1,5,1,16,29,26,28,9,8,24,26,9,14,26,16,26,"Evan_MC_G1_cell695691"
"27941",18,46,40,25,5,18,27,33,7,16,19,19,21,19,13,5,5,7,22,29,20,9,2,9,4,4,5,4,3,"Evan_MC_G1_cell695999"
"27942",31,50,46,41,7,38,11,24,17,15,30,17,15,22,25,4,18,28,23,26,13,22,20,20,6,13,25,20,22,"Evan_MC_G1_cell696030"
"27943",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell696128"
"27944",39,52,20,26,21,34,25,11,34,19,24,3,12,26,29,9,29,30,20,20,27,25,9,22,20,19,11,9,8,"Evan_MC_G1_cell696254"
"27945",10,3,38,1,25,10,7,3,1,25,13,11,4,4,9,11,11,6,9,10,7,13,7,6,18,7,12,12,6,"Evan_MC_G1_cell697101"
"27946",14,19,37,42,22,26,6,8,32,4,28,7,9,3,31,3,2,26,12,23,28,17,25,24,3,2,2,24,14,"Evan_MC_G1_cell697522"
"27947",60,33,19,15,12,28,22,30,29,12,15,21,31,20,16,20,20,23,19,6,8,5,17,17,21,17,23,22,19,"Evan_MC_G1_cell697943"
"27948",57,41,35,24,26,25,35,17,10,30,12,27,26,8,23,29,21,11,10,5,15,18,14,15,13,9,24,19,20,"Evan_MC_G1_cell698122"
"27949",46,6,47,38,30,24,9,7,3,20,6,28,2,18,6,12,3,4,8,25,25,3,4,3,7,6,27,6,11,"Evan_MC_G1_cell698424"
