"2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "cells"
"1772" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5W_S32_E1-50"
"1773" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5W_S33_E1-50"
"1774" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5W_S34_E1-50"
"1775" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E5W_S35_E1-50"
"1776" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E5W_S36_E1-50"
"1777" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E5W_S37_E1-50"
"1778" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5W_S38_E1-50"
"1779" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5W_S39_E1-50"
"1780" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5W_S40_E1-50"
"1781" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S35_E1-50"
"1782" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S36_E1-50"
"1783" 2 1 4 1 5 3 3 3 7 8 9 12 12 15 16 13 14 16 15 19 10 22 23 19 21 19 "SM-D9E5X_S37_E1-50"
"1784" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S38_E1-50"
"1785" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E5X_S39_E1-50"
"1786" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S40_E1-50"
"1787" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S42_E1-50"
"1788" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S43_E1-50"
"1789" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E5X_S44_E1-50"
"1790" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S45_E1-50"
"1791" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S46_E1-50"
"1792" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S47_E1-50"
"1793" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S48_E1-50"
"1794" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S49_E1-50"
"1795" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S50_E1-50"
"1796" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S51_E1-50"
"1797" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S52_E1-50"
"1798" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S53_E1-50"
"1799" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S54_E1-50"
"1800" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E5X_S55_E1-50"
"1801" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E5X_S56_E1-50"
"1802" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S01_E1-50"
"1803" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E66_S02_E1-50"
"1804" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S03_E1-50"
"1805" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 2 2 2 1 2 2 2 2 "SM-D9E66_S04_E1-50"
"1806" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S05_E1-50"
"1807" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S06_E1-50"
"1808" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S07_E1-50"
"1809" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S08_E1-50"
"1810" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S09_E1-50"
"1811" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S10_E1-50"
"1812" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E66_S11_E1-50"
"1813" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S12_E1-50"
"1814" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E66_S13_E1-50"
"1815" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E66_S14_E1-50"
"1816" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S15_E1-50"
"1817" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S16_E1-50"
"1818" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E66_S17_E1-50"
"1819" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S18_E1-50"
"1820" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S19_E1-50"
"1821" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S20_E1-50"
"1822" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S21_E1-50"
"1823" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S22_E1-50"
"1824" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S23_E1-50"
"1825" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E66_S24_E1-50"
"1826" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S73_E1-50"
"1827" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S74_E1-50"
"1828" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S75_E1-50"
"1829" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S76_E1-50"
"1830" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S77_E1-50"
"1831" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S78_E1-50"
"1832" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S79_E1-50"
"1833" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S80_E1-50"
"1834" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S81_E1-50"
"1835" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S82_E1-50"
"1836" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S83_E1-50"
"1837" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S84_E1-50"
"1838" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S85_E1-50"
"1839" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S86_E1-50"
"1840" 1 1 3 2 1 1 1 1 2 2 3 2 3 3 3 2 4 3 3 7 4 7 5 6 5 5 "SM-D9E66_S87_E1-50"
"1841" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E66_S88_E1-50"
"1842" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S41_E1-50"
"1843" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S42_E1-50"
"1844" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S43_E1-50"
"1845" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9E67_S44_E1-50"
"1846" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S45_E1-50"
"1847" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S46_E1-50"
"1848" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S47_E1-50"
"1849" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S48_E1-50"
"1850" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S49_E1-50"
"1851" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S50_E1-50"
"1852" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S51_E1-50"
"1853" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S52_E1-50"
"1854" 1 1 3 2 1 1 1 1 2 2 3 2 3 3 3 2 4 3 3 7 4 7 5 6 5 5 "SM-D9E67_S53_E1-50"
"1855" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S54_E1-50"
"1856" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S55_E1-50"
"1857" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S56_E1-50"
"1858" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S65_E1-50"
"1859" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S66_E1-50"
"1860" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S67_E1-50"
"1861" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S68_E1-50"
"1862" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S69_E1-50"
"1863" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S70_E1-50"
"1864" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S71_E1-50"
"1865" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9E67_S72_E1-50"
"1866" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E67_S73_E1-50"
"1867" 1 1 3 2 2 2 5 5 10 5 6 9 9 8 9 10 17 11 20 13 13 16 17 24 17 24 "SM-D9E67_S74_E1-50"
"1868" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S75_E1-50"
"1869" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S76_E1-50"
"1870" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S78_E1-50"
"1871" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E67_S79_E1-50"
"1872" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E67_S81_E1-50"
"1873" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S82_E1-50"
"1874" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S83_E1-50"
"1875" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S84_E1-50"
"1876" 1 1 4 5 6 6 3 3 7 7 8 13 14 13 14 16 12 19 16 21 22 23 24 19 21 20 "SM-D9E67_S85_E1-50"
"1877" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S86_E1-50"
"1878" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S87_E1-50"
"1879" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E67_S88_E1-50"
"1880" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S02_E1-50"
"1881" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S03_E1-50"
"1882" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S04_E1-50"
"1883" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S05_E1-50"
"1884" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S06_E1-50"
"1885" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S07_E1-50"
"1886" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S09_E1-50"
"1887" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S10_E1-50"
"1888" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S11_E1-50"
"1889" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S12_E1-50"
"1890" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S13_E1-50"
"1891" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S14_E1-50"
"1892" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S15_E1-50"
"1893" 2 1 4 1 5 3 2 2 6 6 10 10 5 5 8 8 7 8 9 8 9 9 10 9 10 11 "SM-D9E6R_S16_E1-50"
"1894" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S17_E1-50"
"1895" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S18_E1-50"
"1896" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S19_E1-50"
"1897" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S20_E1-50"
"1898" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S21_E1-50"
"1899" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S22_E1-50"
"1900" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S23_E1-50"
"1901" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S24_E1-50"
"1902" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S25_E1-50"
"1903" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S26_E1-50"
"1904" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S27_E1-50"
"1905" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S28_E1-50"
"1906" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S29_E1-50"
"1907" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S30_E1-50"
"1908" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S31_E1-50"
"1909" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S32_E1-50"
"1910" 1 1 3 2 2 2 5 5 9 5 7 11 8 9 10 9 18 9 18 15 15 15 15 23 15 26 "SM-D9E6R_S41_E1-50"
"1911" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S42_E1-50"
"1912" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S43_E1-50"
"1913" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S44_E1-50"
"1914" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S45_E1-50"
"1915" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9E6R_S46_E1-50"
"1916" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S47_E1-50"
"1917" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9E6R_S48_E1-50"
"1918" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S01_E1-50"
"1919" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S02_E1-50"
"1920" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9EQC_S03_E1-50"
"1921" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S04_E1-50"
"1922" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9EQC_S05_E1-50"
"1923" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9EQC_S06_E1-50"
"1924" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S07_E1-50"
"1925" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9EQC_S08_E1-50"
"1926" 1 1 3 1 6 7 7 8 5 10 11 5 10 10 11 11 8 12 10 12 11 13 13 11 16 14 "SM-D9EQC_S09_E1-50"
"1927" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S10_E1-50"
"1928" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9EQC_S11_E1-50"
"1929" 1 1 3 2 2 2 5 5 9 4 7 11 8 9 10 9 15 9 17 14 14 14 14 22 13 25 "SM-D9EQC_S12_E1-50"
"1930" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S13_E1-50"
"1931" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S14_E1-50"
"1932" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S15_E1-50"
"1933" 1 1 2 4 3 4 6 6 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 "SM-D9EQC_S16_E1-50"
"1934" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQC_S95_E1-50"
"1935" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQC_S96_E1-50"
"1936" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S01_E1-50"
"1937" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S02_E1-50"
"1938" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S03_E1-50"
"1939" 1 1 3 2 2 2 4 4 3 3 5 4 7 6 6 5 6 5 6 11 7 12 6 8 9 10 "SM-D9EQD_S04_E1-50"
"1940" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S05_E1-50"
"1941" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S06_E1-50"
"1942" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S07_E1-50"
"1943" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S08_E1-50"
"1944" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S09_E1-50"
"1945" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S10_E1-50"
"1946" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S11_E1-50"
"1947" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S12_E1-50"
"1948" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S13_E1-50"
"1949" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S14_E1-50"
"1950" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 4 4 2 5 4 5 3 7 6 7 6 "SM-D9EQD_S15_E1-50"
"1951" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S16_E1-50"
"1952" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 6 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S17_E1-50"
"1953" 1 1 3 2 1 1 1 1 2 2 3 2 4 2 4 3 2 6 5 5 6 4 9 4 8 9 "SM-D9EQD_S18_E1-50"
"1954" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S19_E1-50"
"1955" 1 1 3 2 2 2 4 4 8 9 4 3 6 7 7 7 5 7 7 10 8 11 12 7 11 13 "SM-D9EQD_S20_E1-50"
