"","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","k_105","k_110","k_115","k_120","k_125","k_130","k_135","k_140","k_145","k_150","cells"
"788",32,4,18,24,18,7,6,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S032_E1-50"
"789",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S033_E1-50"
"790",32,4,18,24,18,7,6,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S034_E1-50"
"791",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S035_E1-50"
"792",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S036_E1-50"
"793",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S037_E1-50"
"794",17,23,23,8,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S038_E1-50"
"795",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S039_E1-50"
"796",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S040_E1-50"
"797",42,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S042_E1-50"
"798",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE64H_S043_E1-50"
"799",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S044_E1-50"
"800",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S045_E1-50"
"801",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S046_E1-50"
"802",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S047_E1-50"
"803",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S048_E1-50"
"804",18,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S050_E1-50"
"805",25,23,23,8,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S051_E1-50"
"806",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S052_E1-50"
"807",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S053_E1-50"
"808",30,22,2,7,2,17,23,2,7,2,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE64H_S054_E1-50"
"809",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S055_E1-50"
"810",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S056_E1-50"
"811",42,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S057_E1-50"
"812",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S058_E1-50"
"813",2,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S059_E1-50"
"814",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S060_E1-50"
"815",47,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE64H_S061_E1-50"
"816",2,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S062_E1-50"
"817",5,35,34,22,19,25,2,1,1,12,8,6,6,17,12,16,4,9,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S063_E1-50"
"818",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S065_E1-50"
"819",42,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S067_E1-50"
"820",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S068_E1-50"
"821",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S069_E1-50"
"822",26,33,35,31,19,25,9,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE64H_S071_E1-50"
"823",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S072_E1-50"
"824",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S073_E1-50"
"825",2,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S074_E1-50"
"826",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S076_E1-50"
"827",26,33,35,31,19,25,9,7,17,22,20,14,7,15,17,8,7,9,1,8,9,12,12,2,9,12,11,9,14,"SM-GE64H_S077_E1-50"
"828",33,35,34,22,19,25,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S078_E1-50"
"829",8,11,29,33,25,14,8,11,17,22,20,14,19,15,4,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE64H_S079_E1-50"
"830",40,36,26,3,26,28,22,20,20,6,14,19,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64H_S081_E1-50"
"831",11,12,24,23,27,21,15,16,15,17,13,18,15,9,13,13,12,11,12,11,12,13,8,3,2,5,5,13,10,"SM-GE64H_S082_E1-50"
"832",33,35,34,22,19,25,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S083_E1-50"
"833",8,11,29,33,25,14,8,11,17,22,20,14,19,15,4,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE64H_S084_E1-50"
"834",33,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S085_E1-50"
"835",48,2,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE64H_S089_E1-50"
"836",48,2,8,1,21,26,22,20,20,6,11,4,1,6,1,1,11,1,3,1,13,10,2,14,12,1,4,1,6,"SM-GE64H_S090_E1-50"
"837",37,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE64H_S091_E1-50"
"838",33,35,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S092_E1-50"
"839",44,34,10,13,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S093_E1-50"
"840",26,33,29,31,19,25,9,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE64H_S095_E1-50"
"841",38,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64H_S096_E1-50"
"842",4,28,9,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE64H_S097_E1-50"
"843",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S098_E1-50"
"844",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE64H_S100_E1-50"
"845",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S101_E1-50"
"846",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S102_E1-50"
"847",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S103_E1-50"
"848",47,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE64H_S104_E1-50"
"849",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S106_E1-50"
"850",34,26,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S107_E1-50"
"851",9,22,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S108_E1-50"
"852",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S109_E1-50"
"853",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE64H_S111_E1-50"
"854",35,26,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S112_E1-50"
"855",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S113_E1-50"
"856",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S114_E1-50"
"857",9,22,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S115_E1-50"
"858",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE64H_S116_E1-50"
"859",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S117_E1-50"
"860",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S118_E1-50"
"861",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S120_E1-50"
"862",18,19,28,10,2,7,23,2,7,2,3,3,8,1,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S129_E1-50"
"863",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S130_E1-50"
"864",32,4,18,24,18,7,6,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S131_E1-50"
"865",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S133_E1-50"
"866",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S134_E1-50"
"867",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S135_E1-50"
"868",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE64H_S136_E1-50"
"869",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S137_E1-50"
"870",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S138_E1-50"
"871",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE64H_S139_E1-50"
"872",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64H_S140_E1-50"
"873",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S141_E1-50"
"874",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64H_S142_E1-50"
"875",32,4,18,24,18,7,6,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S143_E1-50"
"876",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S145_E1-50"
"877",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S146_E1-50"
"878",46,38,17,9,10,9,18,3,3,18,6,7,18,16,13,13,14,4,5,4,5,13,8,3,2,5,5,13,10,"SM-GE64H_S147_E1-50"
"879",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S148_E1-50"
"880",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S149_E1-50"
"881",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S150_E1-50"
"882",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S151_E1-50"
"883",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S152_E1-50"
"884",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S153_E1-50"
"885",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S154_E1-50"
"886",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S155_E1-50"
"887",31,9,3,2,4,2,18,3,3,18,6,7,18,16,18,4,14,4,5,4,5,2,3,12,10,4,10,11,11,"SM-GE64H_S156_E1-50"
"888",18,19,28,10,2,7,23,2,7,2,3,3,8,1,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S157_E1-50"
"889",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S158_E1-50"
"890",10,9,3,2,4,2,18,3,3,18,6,7,18,16,18,4,14,4,5,4,5,2,3,12,10,4,10,11,11,"SM-GE64H_S159_E1-50"
"891",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S160_E1-50"
"892",9,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S161_E1-50"
"893",27,29,1,28,11,10,4,4,4,10,2,15,10,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64H_S162_E1-50"
"894",13,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64H_S163_E1-50"
"895",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S164_E1-50"
"896",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S166_E1-50"
"897",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64H_S167_E1-50"
"898",27,29,1,28,11,10,4,4,4,10,2,15,10,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64H_S168_E1-50"
"899",37,33,35,31,19,25,9,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE64H_S169_E1-50"
"900",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S170_E1-50"
"901",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S171_E1-50"
"902",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S172_E1-50"
"903",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S173_E1-50"
"904",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S174_E1-50"
"905",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S176_E1-50"
"906",2,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S177_E1-50"
"907",37,33,35,31,19,25,9,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE64H_S178_E1-50"
"908",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S179_E1-50"
"909",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S180_E1-50"
"910",33,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S181_E1-50"
"911",42,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S182_E1-50"
"912",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64H_S186_E1-50"
"913",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S188_E1-50"
"914",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64H_S189_E1-50"
"915",43,18,13,19,16,18,24,21,11,1,20,14,19,15,4,15,3,3,9,2,9,8,1,1,1,2,14,4,3,"SM-GE64H_S190_E1-50"
"916",27,29,1,28,11,10,4,4,4,10,2,15,10,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64H_S192_E1-50"
"917",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE64I_S002_E1-50"
"918",34,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,10,6,10,10,8,11,9,10,8,"SM-GE64I_S003_E1-50"
"919",34,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S004_E1-50"
"920",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64I_S006_E1-50"
"921",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64I_S007_E1-50"
"922",9,22,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S008_E1-50"
"923",39,3,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE64I_S010_E1-50"
"924",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S011_E1-50"
"925",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S012_E1-50"
"926",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE64I_S013_E1-50"
"927",35,26,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64I_S014_E1-50"
"928",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64I_S015_E1-50"
"929",17,24,12,18,12,12,1,22,16,11,7,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64I_S016_E1-50"
"930",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64I_S017_E1-50"
"931",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S019_E1-50"
"932",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64I_S020_E1-50"
"933",34,5,21,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE64I_S021_E1-50"
"934",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE64I_S022_E1-50"
"935",34,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S023_E1-50"
"936",4,28,9,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE64I_S024_E1-50"
"937",32,4,18,24,18,7,6,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S025_E1-50"
"938",27,29,1,28,11,10,4,4,4,10,2,15,10,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64I_S026_E1-50"
"939",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64I_S027_E1-50"
"940",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S028_E1-50"
"941",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S029_E1-50"
"942",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S030_E1-50"
"943",48,2,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE64I_S031_E1-50"
"944",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S032_E1-50"
"945",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S041_E1-50"
"946",13,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE64I_S042_E1-50"
"947",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64I_S043_E1-50"
"948",3,2,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE64I_S044_E1-50"
"949",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S045_E1-50"
"950",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S046_E1-50"
"951",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S047_E1-50"
"952",18,19,28,10,2,7,23,2,7,2,3,3,8,1,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S048_E1-50"
"953",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S049_E1-50"
"954",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S050_E1-50"
"955",1,1,2,7,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S051_E1-50"
"956",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S052_E1-50"
"957",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S053_E1-50"
"958",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64I_S054_E1-50"
"959",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE64I_S055_E1-50"
"960",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE64I_S056_E1-50"
"961",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE64I_S057_E1-50"
"962",2,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE64I_S058_E1-50"
