"2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "cells"
"875" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 5 6 6 6 6 4 6 10 7 7 20 21 "SM-GE64H_S143_E1-50"
"876" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S145_E1-50"
"877" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S146_E1-50"
"878" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64H_S147_E1-50"
"879" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S148_E1-50"
"880" 2 3 2 1 1 3 2 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S149_E1-50"
"881" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S150_E1-50"
"882" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S151_E1-50"
"883" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S152_E1-50"
"884" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S153_E1-50"
"885" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S154_E1-50"
"886" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S155_E1-50"
"887" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64H_S156_E1-50"
"888" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S157_E1-50"
"889" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S158_E1-50"
"890" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64H_S159_E1-50"
"891" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S160_E1-50"
"892" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 10 7 10 "SM-GE64H_S161_E1-50"
"893" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64H_S162_E1-50"
"894" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64H_S163_E1-50"
"895" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S164_E1-50"
"896" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 10 7 10 "SM-GE64H_S166_E1-50"
"897" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64H_S167_E1-50"
"898" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64H_S168_E1-50"
"899" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 1 4 3 1 1 2 1 2 1 3 2 2 "SM-GE64H_S169_E1-50"
"900" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S170_E1-50"
"901" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64H_S171_E1-50"
"902" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S172_E1-50"
"903" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64H_S173_E1-50"
"904" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S174_E1-50"
"905" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64H_S176_E1-50"
"906" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64H_S177_E1-50"
"907" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64H_S178_E1-50"
"908" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S179_E1-50"
"909" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S180_E1-50"
"910" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64H_S181_E1-50"
"911" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S182_E1-50"
"912" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64H_S186_E1-50"
"913" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64H_S188_E1-50"
"914" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64H_S189_E1-50"
"915" 2 2 3 3 4 4 8 6 8 5 6 5 6 10 7 11 3 17 15 17 16 20 23 15 24 20 22 24 24 "SM-GE64H_S190_E1-50"
"916" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64H_S192_E1-50"
"917" 2 1 3 3 6 4 8 6 7 5 6 8 6 10 9 13 18 19 16 16 15 21 22 17 23 19 15 23 23 "SM-GE64I_S002_E1-50"
"918" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S003_E1-50"
"919" 2 3 2 1 1 3 3 3 3 10 12 11 13 6 16 17 7 10 9 19 21 10 12 22 15 23 27 12 25 "SM-GE64I_S004_E1-50"
"920" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S006_E1-50"
"921" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S007_E1-50"
"922" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S008_E1-50"
"923" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S010_E1-50"
"924" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S011_E1-50"
"925" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S012_E1-50"
"926" 2 1 3 3 6 4 8 6 7 5 6 8 6 10 9 13 18 19 16 16 15 21 22 17 23 19 15 23 23 "SM-GE64I_S013_E1-50"
"927" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 14 28 "SM-GE64I_S014_E1-50"
"928" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S015_E1-50"
"929" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S016_E1-50"
"930" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S017_E1-50"
"931" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 10 7 10 "SM-GE64I_S019_E1-50"
"932" 2 3 2 1 1 3 4 4 6 9 10 11 12 3 16 5 6 7 7 7 22 9 9 10 12 9 9 8 30 "SM-GE64I_S020_E1-50"
"933" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S021_E1-50"
"934" 2 1 3 3 6 4 8 6 7 5 6 8 6 10 9 13 18 19 16 16 15 21 22 17 23 19 15 23 23 "SM-GE64I_S022_E1-50"
"935" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S023_E1-50"
"936" 2 3 2 2 4 5 8 5 8 9 8 8 5 9 8 12 17 18 17 14 12 19 21 18 21 14 18 27 19 "SM-GE64I_S024_E1-50"
"937" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 9 7 11 "SM-GE64I_S025_E1-50"
"938" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S026_E1-50"
"939" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S027_E1-50"
"940" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S028_E1-50"
"941" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 8 12 8 10 9 8 "SM-GE64I_S029_E1-50"
"942" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S030_E1-50"
"943" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S031_E1-50"
"944" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S032_E1-50"
"945" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S041_E1-50"
"946" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S042_E1-50"
"947" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S043_E1-50"
"948" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S044_E1-50"
"949" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S045_E1-50"
"950" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S046_E1-50"
"951" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S047_E1-50"
"952" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S048_E1-50"
"953" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S049_E1-50"
"954" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S050_E1-50"
"955" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S051_E1-50"
"956" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S052_E1-50"
"957" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S053_E1-50"
"958" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 5 6 6 6 6 4 6 10 7 7 20 21 "SM-GE64I_S054_E1-50"
"959" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S055_E1-50"
"960" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S056_E1-50"
"961" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S057_E1-50"
"962" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S058_E1-50"
"963" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S059_E1-50"
"964" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S060_E1-50"
"965" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S061_E1-50"
"966" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S062_E1-50"
"967" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S064_E1-50"
"968" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S065_E1-50"
"969" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S066_E1-50"
"970" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S067_E1-50"
"971" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S068_E1-50"
"972" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S069_E1-50"
"973" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S070_E1-50"
"974" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S072_E1-50"
"975" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S073_E1-50"
"976" 2 3 2 2 4 5 8 5 8 9 8 8 5 9 8 12 17 18 17 14 12 19 21 18 21 14 18 29 22 "SM-GE64I_S074_E1-50"
"977" 2 2 3 3 4 4 8 6 8 5 6 5 6 10 7 11 3 17 15 17 16 20 23 15 24 20 22 24 24 "SM-GE64I_S075_E1-50"
"978" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S077_E1-50"
"979" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 1 4 3 1 1 2 1 1 1 3 2 2 "SM-GE64I_S078_E1-50"
"980" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S079_E1-50"
"981" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S080_E1-50"
"982" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S081_E1-50"
"983" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S082_E1-50"
"984" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S083_E1-50"
"985" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S084_E1-50"
"986" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 2 4 3 1 1 1 2 3 4 4 4 2 5 4 "SM-GE64I_S085_E1-50"
"987" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S086_E1-50"
"988" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 10 8 18 21 14 18 17 19 22 15 17 28 17 "SM-GE64I_S087_E1-50"
"989" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S088_E1-50"
"990" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S089_E1-50"
"991" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 1 3 2 2 "SM-GE64I_S093_E1-50"
"992" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64I_S096_E1-50"
"993" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S097_E1-50"
"994" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S098_E1-50"
"995" 2 3 2 1 1 3 4 4 6 10 9 12 14 7 15 17 7 10 9 19 20 10 13 23 16 22 26 14 28 "SM-GE64I_S099_E1-50"
"996" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S100_E1-50"
"997" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 18 11 9 18 17 19 22 15 17 28 17 "SM-GE64I_S102_E1-50"
"998" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 8 7 7 8 8 15 23 27 12 25 "SM-GE64I_S103_E1-50"
"999" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S104_E1-50"
"1000" 2 2 3 3 2 1 1 1 2 1 1 1 1 1 1 1 2 2 3 3 2 4 1 2 3 3 1 3 3 "SM-GE64I_S105_E1-50"
"1001" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 18 15 14 18 17 19 22 15 28 28 17 "SM-GE64I_S106_E1-50"
"1002" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S108_E1-50"
"1003" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S109_E1-50"
"1004" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S110_E1-50"
"1005" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S111_E1-50"
"1006" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S113_E1-50"
"1007" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S116_E1-50"
"1008" 2 3 2 1 1 3 4 4 6 10 10 12 14 7 15 17 7 10 9 19 20 10 13 22 16 22 26 13 26 "SM-GE64I_S117_E1-50"
"1009" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S118_E1-50"
"1010" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S119_E1-50"
"1011" 2 3 2 1 1 3 4 4 5 9 9 13 12 5 14 15 8 8 10 20 19 11 10 25 13 24 25 15 27 "SM-GE64I_S120_E1-50"
"1012" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64I_S121_E1-50"
"1013" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S122_E1-50"
"1014" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S123_E1-50"
"1015" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S124_E1-50"
"1016" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S125_E1-50"
"1017" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 10 7 8 "SM-GE64I_S126_E1-50"
"1018" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S127_E1-50"
"1019" 1 1 4 5 5 7 5 7 9 3 5 6 8 13 10 10 14 13 13 12 10 15 16 13 18 12 23 25 14 "SM-GE64I_S128_E1-50"
"1020" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S130_E1-50"
"1021" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S131_E1-50"
"1022" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S132_E1-50"
"1023" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S133_E1-50"
"1024" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S134_E1-50"
"1025" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S135_E1-50"
"1026" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S136_E1-50"
"1027" 1 1 4 5 5 7 5 7 9 3 5 6 8 13 10 10 14 13 13 12 10 15 16 13 18 12 13 17 14 "SM-GE64I_S145_E1-50"
"1028" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S146_E1-50"
"1029" 1 1 4 5 5 7 5 7 9 3 5 6 8 13 10 10 14 13 13 12 10 15 16 13 18 12 13 17 14 "SM-GE64I_S147_E1-50"
"1030" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S148_E1-50"
"1031" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S149_E1-50"
"1032" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64I_S150_E1-50"
"1033" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S151_E1-50"
"1034" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S152_E1-50"
"1035" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 8 7 12 8 10 9 8 "SM-GE64I_S153_E1-50"
"1036" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64I_S154_E1-50"
"1037" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64I_S155_E1-50"
"1038" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S156_E1-50"
"1039" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S157_E1-50"
"1040" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S158_E1-50"
"1041" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 11 9 8 7 10 "SM-GE64I_S159_E1-50"
"1042" 1 1 4 5 5 7 5 7 9 3 5 6 8 13 10 10 14 13 13 12 10 15 16 13 18 12 13 17 14 "SM-GE64I_S160_E1-50"
"1043" 1 1 4 5 5 7 6 7 9 4 6 7 9 14 11 8 16 15 20 13 11 14 20 16 20 18 21 22 18 "SM-GE64I_S161_E1-50"
"1044" 2 3 2 1 1 3 3 3 3 11 12 10 11 3 13 5 6 7 7 7 7 7 7 7 12 9 10 9 8 "SM-GE64I_S162_E1-50"
"1045" 2 1 4 4 6 6 7 8 10 7 3 3 3 4 5 7 12 12 12 9 8 12 14 11 17 10 11 10 12 "SM-GE64I_S163_E1-50"
"1046" 2 1 4 4 6 6 7 9 10 6 4 4 7 12 6 9 13 14 19 11 9 16 19 14 19 13 14 21 15 "SM-GE64I_S164_E1-50"
"1047" 2 3 2 1 1 2 2 2 4 8 11 9 10 2 4 4 5 4 5 4 4 6 4 5 7 5 5 6 6 "SM-GE64I_S165_E1-50"
